date,store_id,product_id,units_demanded,units_sold,units_received,units_in_stock_eod,stockout_flag,promotion_flag
2025-01-10,S01,P011,23,23,0,90,0,0
2025-01-11,S01,P011,24,24,0,66,0,0
2025-01-12,S01,P011,21,21,0,45,0,0
2025-01-13,S01,P011,14,14,162,193,0,0
2025-01-14,S01,P011,16,16,0,177,0,0
2025-01-15,S01,P011,15,15,0,162,0,0
2025-01-16,S01,P011,13,13,0,149,0,0
2025-01-17,S01,P011,10,10,0,139,0,0
2025-01-18,S01,P011,14,14,0,125,0,0
2025-01-19,S01,P011,25,25,0,100,0,0
2025-01-20,S01,P011,23,23,0,77,0,0
2025-01-21,S01,P011,9,9,0,68,0,0
2025-01-22,S01,P011,20,20,0,48,0,0
2025-01-23,S01,P011,14,14,162,196,0,0
2025-01-24,S01,P011,18,18,0,178,0,0
2025-01-25,S01,P011,18,18,0,160,0,0
2025-01-26,S01,P011,11,11,0,149,0,0
2025-01-27,S01,P011,7,7,0,142,0,0
2025-01-28,S01,P011,13,13,0,129,0,0
2025-01-29,S01,P011,13,13,0,116,0,0
2025-01-30,S01,P011,16,16,0,100,0,0
2025-01-31,S01,P011,19,19,0,81,0,0
2025-02-01,S01,P011,16,16,0,65,0,0
2025-02-02,S01,P011,20,20,0,45,0,0
2025-02-03,S01,P011,13,13,162,194,0,0
2025-02-04,S01,P011,8,8,0,186,0,0
2025-02-05,S01,P011,17,17,0,169,0,0
2025-02-06,S01,P011,9,9,0,160,0,0
2025-02-07,S01,P011,13,13,0,147,0,0
2025-02-08,S01,P011,20,20,0,127,0,0
2025-02-09,S01,P011,25,25,0,102,0,0
2025-02-10,S01,P011,13,13,0,89,0,0
2025-02-11,S01,P011,11,11,0,78,0,0
2025-02-12,S01,P011,12,12,0,66,0,0
2025-02-13,S01,P011,11,11,0,55,0,0
2025-02-14,S01,P011,16,16,162,201,0,0
2025-02-15,S01,P011,21,21,0,180,0,0
2025-02-16,S01,P011,28,28,0,152,0,1
2025-02-17,S01,P011,16,16,0,136,0,0
2025-02-18,S01,P011,10,10,0,126,0,0
2025-02-19,S01,P011,24,24,0,102,0,1
2025-02-20,S01,P011,13,13,0,89,0,0
2025-02-21,S01,P011,6,6,0,83,0,0
2025-02-22,S01,P011,21,21,0,62,0,0
2025-02-23,S01,P011,16,16,0,46,0,0
2025-02-24,S01,P011,12,12,162,196,0,0
2025-02-25,S01,P011,8,8,0,188,0,0
2025-02-26,S01,P011,13,13,0,175,0,0
2025-02-27,S01,P011,11,11,0,164,0,0
2025-02-28,S01,P011,22,22,0,142,0,0
2025-03-01,S01,P011,23,23,0,119,0,0
2025-03-02,S01,P011,27,27,0,92,0,0
2025-03-03,S01,P011,19,19,0,73,0,0
2025-03-04,S01,P011,11,11,0,62,0,0
2025-03-05,S01,P011,11,11,0,51,0,0
2025-03-06,S01,P011,17,17,162,196,0,0
2025-03-07,S01,P011,16,16,0,180,0,0
2025-03-08,S01,P011,29,29,0,151,0,0
2025-03-09,S01,P011,21,21,0,130,0,0
2025-03-10,S01,P011,13,13,0,117,0,0
2025-03-11,S01,P011,13,13,0,104,0,0
2025-03-12,S01,P011,16,16,0,88,0,0
2025-03-13,S01,P011,9,9,0,79,0,0
2025-03-14,S01,P011,15,15,0,64,0,0
2025-03-15,S01,P011,23,23,0,41,0,0
2025-03-16,S01,P011,16,16,162,187,0,0
2025-03-17,S01,P011,16,16,0,171,0,0
2025-03-18,S01,P011,13,13,0,158,0,0
2025-03-19,S01,P011,11,11,0,147,0,0
2025-03-20,S01,P011,12,12,0,135,0,0
2025-03-21,S01,P011,19,19,0,116,0,0
2025-03-22,S01,P011,23,23,0,93,0,0
2025-03-23,S01,P011,22,22,0,71,0,0
2025-03-24,S01,P011,15,15,0,56,0,0
2025-03-25,S01,P011,16,16,0,40,0,0
2025-03-26,S01,P011,14,14,162,188,0,0
2025-03-27,S01,P011,10,10,0,178,0,0
2025-03-28,S01,P011,16,16,0,162,0,0
2025-03-29,S01,P011,15,15,0,147,0,0
2025-03-30,S01,P011,22,22,0,125,0,0
2025-03-31,S01,P011,11,11,0,114,0,0
2025-04-01,S01,P011,15,15,0,99,0,0
2025-04-02,S01,P011,13,13,0,86,0,0
2025-04-03,S01,P011,13,13,0,73,0,0
2025-04-04,S01,P011,21,21,0,52,0,1
2025-04-05,S01,P011,26,26,0,26,0,0
2025-04-06,S01,P011,22,22,162,166,0,0
2025-04-07,S01,P011,11,11,0,155,0,0
2025-04-08,S01,P011,13,13,0,142,0,0
2025-04-09,S01,P011,11,11,0,131,0,0
2025-04-10,S01,P011,12,12,0,119,0,0
2025-04-11,S01,P011,17,17,0,102,0,0
2025-04-12,S01,P011,19,19,0,83,0,0
2025-04-13,S01,P011,11,11,0,72,0,0
2025-04-14,S01,P011,9,9,0,63,0,0
2025-04-15,S01,P011,33,33,0,30,0,1
2025-04-16,S01,P011,11,11,162,181,0,0
2025-04-17,S01,P011,12,12,0,169,0,0
2025-04-18,S01,P011,13,13,0,156,0,0
2025-04-19,S01,P011,16,16,0,140,0,0
2025-04-20,S01,P011,24,24,0,116,0,1
2025-04-21,S01,P011,20,20,0,96,0,0
2025-04-22,S01,P011,13,13,0,83,0,0
2025-04-23,S01,P011,26,26,0,57,0,1
2025-04-24,S01,P011,15,15,0,42,0,0
2025-04-25,S01,P011,12,12,162,192,0,0
2025-04-26,S01,P011,18,18,0,174,0,0
2025-04-27,S01,P011,10,10,0,164,0,0
2025-04-28,S01,P011,10,10,0,154,0,0
2025-04-29,S01,P011,9,9,0,145,0,0
2025-04-30,S01,P011,7,7,0,138,0,0
2025-05-01,S01,P011,11,11,0,127,0,0
2025-05-02,S01,P011,17,17,0,110,0,0
2025-05-03,S01,P011,14,14,0,96,0,0
2025-05-04,S01,P011,33,33,0,63,0,1
2025-05-05,S01,P011,25,25,0,38,0,1
2025-05-06,S01,P011,11,11,162,189,0,0
2025-05-07,S01,P011,13,13,0,176,0,0
2025-05-08,S01,P011,16,16,0,160,0,0
2025-05-09,S01,P011,13,13,0,147,0,0
2025-05-10,S01,P011,24,24,0,123,0,0
2025-05-11,S01,P011,11,11,0,112,0,0
2025-05-12,S01,P011,13,13,0,99,0,0
2025-05-13,S01,P011,9,9,0,90,0,0
2025-05-14,S01,P011,10,10,0,80,0,0
2025-05-15,S01,P011,24,24,0,56,0,1
2025-05-16,S01,P011,20,20,0,36,0,0
2025-05-17,S01,P011,11,11,162,187,0,0
2025-05-18,S01,P011,10,10,0,177,0,0
2025-05-19,S01,P011,8,8,0,169,0,0
2025-05-20,S01,P011,12,12,0,157,0,0
2025-05-21,S01,P011,12,12,0,145,0,0
2025-05-22,S01,P011,24,24,0,121,0,0
2025-05-23,S01,P011,12,12,0,109,0,0
2025-05-24,S01,P011,19,19,0,90,0,0
2025-05-25,S01,P011,14,14,0,76,0,0
2025-05-26,S01,P011,12,12,0,64,0,0
2025-05-27,S01,P011,9,9,0,55,0,0
2025-05-28,S01,P011,12,12,162,205,0,0
2025-05-29,S01,P011,14,14,0,191,0,0
2025-05-30,S01,P011,14,14,0,177,0,0
2025-05-31,S01,P011,25,25,0,152,0,0
2025-06-01,S01,P011,22,22,0,130,0,0
2025-06-02,S01,P011,13,13,0,117,0,0
2025-06-03,S01,P011,8,8,0,109,0,0
2025-06-04,S01,P011,16,16,0,93,0,0
2025-06-05,S01,P011,15,15,0,78,0,0
2025-06-06,S01,P011,18,18,0,60,0,0
2025-06-07,S01,P011,16,16,0,44,0,0
2025-06-08,S01,P011,10,10,162,196,0,0
2025-06-09,S01,P011,11,11,0,185,0,0
2025-06-10,S01,P011,18,18,0,167,0,0
2025-06-11,S01,P011,16,16,0,151,0,0
2025-06-12,S01,P011,18,18,0,133,0,0
2025-06-13,S01,P011,12,12,0,121,0,0
2025-06-14,S01,P011,21,21,0,100,0,0
2025-06-15,S01,P011,16,16,0,84,0,0
2025-06-16,S01,P011,13,13,0,71,0,0
2025-06-17,S01,P011,10,10,0,61,0,0
2025-06-18,S01,P011,18,18,0,43,0,0
2025-06-19,S01,P011,14,14,162,191,0,0
2025-06-20,S01,P011,16,16,0,175,0,0
2025-06-21,S01,P011,21,21,0,154,0,0
2025-06-22,S01,P011,6,6,0,148,0,0
2025-06-23,S01,P011,15,15,0,133,0,0
2025-06-24,S01,P011,9,9,0,124,0,0
2025-06-25,S01,P011,15,15,0,109,0,0
2025-06-26,S01,P011,12,12,0,97,0,0
2025-06-27,S01,P011,17,17,0,80,0,0
2025-06-28,S01,P011,18,18,0,62,0,0
2025-06-29,S01,P011,12,12,0,50,0,0
2025-06-30,S01,P011,16,16,162,196,0,0
2025-07-01,S01,P011,9,9,0,187,0,0
2025-07-02,S01,P011,17,17,0,170,0,0
2025-07-03,S01,P011,17,17,0,153,0,0
2025-07-04,S01,P011,15,15,0,138,0,0
2025-07-05,S01,P011,17,17,0,121,0,0
2025-07-06,S01,P011,18,18,0,103,0,0
2025-07-07,S01,P011,13,13,0,90,0,0
2025-07-08,S01,P011,19,19,0,71,0,1
2025-07-09,S01,P011,13,13,0,58,0,0
2025-07-10,S01,P011,16,16,0,42,0,0
2025-07-11,S01,P011,18,18,162,186,0,0
2025-07-12,S01,P011,17,17,0,169,0,0
2025-07-13,S01,P011,11,11,0,158,0,0
2025-07-14,S01,P011,8,8,0,150,0,0
2025-07-15,S01,P011,17,17,0,133,0,0
2025-07-16,S01,P011,10,10,0,123,0,0
2025-07-17,S01,P011,24,24,0,99,0,1
2025-07-18,S01,P011,12,12,0,87,0,0
2025-07-19,S01,P011,20,20,0,67,0,0
2025-07-20,S01,P011,19,19,0,48,0,0
2025-07-21,S01,P011,17,17,162,193,0,0
2025-07-22,S01,P011,15,15,0,178,0,0
2025-07-23,S01,P011,17,17,0,161,0,0
2025-07-24,S01,P011,9,9,0,152,0,0
2025-07-25,S01,P011,10,10,0,142,0,0
2025-07-26,S01,P011,27,27,0,115,0,0
2025-07-27,S01,P011,12,12,0,103,0,0
2025-07-28,S01,P011,15,15,0,88,0,0
2025-07-29,S01,P011,10,10,0,78,0,0
2025-07-30,S01,P011,16,16,0,62,0,0
2025-07-31,S01,P011,21,21,0,41,0,0
2025-08-01,S01,P011,12,12,162,191,0,0
2025-08-02,S01,P011,17,17,0,174,0,0
2025-08-03,S01,P011,14,14,0,160,0,0
2025-08-04,S01,P011,16,16,0,144,0,0
2025-08-05,S01,P011,11,11,0,133,0,0
2025-08-06,S01,P011,14,14,0,119,0,0
2025-08-07,S01,P011,15,15,0,104,0,0
2025-08-08,S01,P011,20,20,0,84,0,0
2025-08-09,S01,P011,24,24,0,60,0,0
2025-08-10,S01,P011,22,22,0,38,0,0
2025-08-11,S01,P011,15,15,162,185,0,0
2025-08-12,S01,P011,11,11,0,174,0,0
2025-08-13,S01,P011,6,6,0,168,0,0
2025-08-14,S01,P011,12,12,0,156,0,0
2025-08-15,S01,P011,12,12,0,144,0,0
2025-08-16,S01,P011,20,20,0,124,0,0
2025-08-17,S01,P011,11,11,0,113,0,0
2025-08-18,S01,P011,8,8,0,105,0,0
2025-08-19,S01,P011,8,8,0,97,0,0
2025-08-20,S01,P011,15,15,0,82,0,0
2025-08-21,S01,P011,8,8,0,74,0,0
2025-08-22,S01,P011,18,18,0,56,0,0
2025-08-23,S01,P011,21,21,0,35,0,0
2025-08-24,S01,P011,16,16,162,181,0,0
2025-08-25,S01,P011,16,16,0,165,0,0
2025-08-26,S01,P011,15,15,0,150,0,0
2025-08-27,S01,P011,13,13,0,137,0,0
2025-08-28,S01,P011,14,14,0,123,0,0
2025-08-29,S01,P011,16,16,0,107,0,0
2025-08-30,S01,P011,20,20,0,87,0,0
2025-08-31,S01,P011,17,17,0,70,0,0
2025-09-01,S01,P011,12,12,0,58,0,0
2025-09-02,S01,P011,11,11,0,47,0,0
2025-09-03,S01,P011,12,12,162,197,0,0
2025-09-04,S01,P011,14,14,0,183,0,0
2025-09-05,S01,P011,21,21,0,162,0,1
2025-09-06,S01,P011,19,19,0,143,0,0
2025-09-07,S01,P011,27,27,0,116,0,1
2025-09-08,S01,P011,16,16,0,100,0,0
2025-09-09,S01,P011,19,19,0,81,0,0
2025-09-10,S01,P011,12,12,0,69,0,0
2025-09-11,S01,P011,9,9,0,60,0,0
2025-09-12,S01,P011,20,20,162,202,0,0
2025-09-13,S01,P011,14,14,0,188,0,0
2025-09-14,S01,P011,23,23,0,165,0,0
2025-09-15,S01,P011,10,10,0,155,0,0
2025-09-16,S01,P011,7,7,0,148,0,0
2025-09-17,S01,P011,13,13,0,135,0,0
2025-09-18,S01,P011,10,10,0,125,0,0
2025-09-19,S01,P011,16,16,0,109,0,0
2025-09-20,S01,P011,21,21,0,88,0,0
2025-09-21,S01,P011,13,13,0,75,0,0
2025-09-22,S01,P011,9,9,0,66,0,0
2025-09-23,S01,P011,12,12,0,54,0,0
2025-09-24,S01,P011,11,11,162,205,0,0
2025-09-25,S01,P011,8,8,0,197,0,0
2025-09-26,S01,P011,14,14,0,183,0,0
2025-09-27,S01,P011,25,25,0,158,0,0
2025-09-28,S01,P011,21,21,0,137,0,0
2025-09-29,S01,P011,13,13,0,124,0,0
2025-09-30,S01,P011,13,13,0,111,0,0
2025-10-01,S01,P011,10,10,0,101,0,0
2025-10-02,S01,P011,10,10,0,91,0,0
2025-10-03,S01,P011,17,17,0,74,0,0
2025-10-04,S01,P011,22,22,0,52,0,0
2025-10-05,S01,P011,22,22,0,30,0,0
2025-10-06,S01,P011,16,16,162,176,0,0
2025-10-07,S01,P011,12,12,0,164,0,0
2025-10-08,S01,P011,19,19,0,145,0,0
2025-10-09,S01,P011,24,24,0,121,0,0
2025-10-10,S01,P011,29,29,0,92,0,1
2025-10-11,S01,P011,13,13,0,79,0,0
2025-10-12,S01,P011,16,16,0,63,0,0
2025-10-13,S01,P011,25,25,0,38,0,1
2025-10-14,S01,P011,13,13,162,187,0,0
2025-10-15,S01,P011,13,13,0,174,0,0
2025-10-16,S01,P011,30,30,0,144,0,1
2025-10-17,S01,P011,21,21,0,123,0,0
2025-10-18,S01,P011,16,16,0,107,0,0
2025-10-19,S01,P011,16,16,0,91,0,0
2025-10-20,S01,P011,12,12,0,79,0,0
2025-10-21,S01,P011,6,6,0,73,0,0
2025-10-22,S01,P011,16,16,0,57,0,0
2025-10-23,S01,P011,13,13,0,44,0,0
2025-10-24,S01,P011,13,13,162,193,0,0
2025-10-25,S01,P011,28,28,0,165,0,0
2025-10-26,S01,P011,16,16,0,149,0,0
2025-10-27,S01,P011,15,15,0,134,0,0
2025-10-28,S01,P011,13,13,0,121,0,0
2025-10-29,S01,P011,9,9,0,112,0,0
2025-10-30,S01,P011,9,9,0,103,0,0
2025-10-31,S01,P011,15,15,0,88,0,0
2025-11-01,S01,P011,48,48,0,40,0,1
2025-11-02,S01,P011,30,30,0,10,0,0
2025-11-03,S01,P011,13,13,162,159,0,0
2025-11-04,S01,P011,13,13,0,146,0,0
2025-11-05,S01,P011,32,32,0,114,0,1
2025-11-06,S01,P011,42,42,0,72,0,1
2025-11-07,S01,P011,22,22,0,50,0,0
2025-11-08,S01,P011,33,33,0,17,0,0
2025-11-09,S01,P011,24,24,162,155,0,0
2025-11-10,S01,P011,21,21,0,134,0,0
2025-11-11,S01,P011,13,13,0,121,0,0
2025-11-12,S01,P011,21,21,0,100,0,0
2025-11-13,S01,P011,27,27,0,73,0,0
2025-11-14,S01,P011,33,33,0,40,0,0
2025-11-15,S01,P011,24,24,0,16,0,0
2025-11-16,S01,P011,27,27,162,151,0,0
2025-11-17,S01,P011,16,16,0,135,0,0
2025-11-18,S01,P011,12,12,0,123,0,0
2025-11-19,S01,P011,21,21,0,102,0,0
2025-11-20,S01,P011,24,24,0,78,0,0
2025-11-21,S01,P011,29,29,0,49,0,0
2025-11-22,S01,P011,33,33,0,16,0,0
2025-11-23,S01,P011,23,23,162,155,0,0
2025-11-24,S01,P011,21,21,0,134,0,0
2025-11-25,S01,P011,25,25,0,109,0,0
2025-11-26,S01,P011,25,25,0,84,0,0
2025-11-27,S01,P011,14,14,0,70,0,0
2025-11-28,S01,P011,24,24,0,46,0,0
2025-11-29,S01,P011,20,20,0,26,0,0
2025-11-30,S01,P011,24,24,162,164,0,0
2025-12-01,S01,P011,14,14,0,150,0,0
2025-12-02,S01,P011,24,24,0,126,0,0
2025-12-03,S01,P011,26,26,0,100,0,1
2025-12-04,S01,P011,22,22,0,78,0,0
2025-12-05,S01,P011,26,26,0,52,0,0
2025-12-06,S01,P011,31,31,0,21,0,0
2025-12-07,S01,P011,25,25,162,158,0,0
2025-12-08,S01,P011,18,18,0,140,0,0
2025-12-09,S01,P011,16,16,0,124,0,0
2025-12-10,S01,P011,16,16,0,108,0,0
2025-12-11,S01,P011,13,13,0,95,0,0
2025-12-12,S01,P011,24,24,0,71,0,0
2025-12-13,S01,P011,22,22,0,49,0,0
2025-12-14,S01,P011,19,19,0,30,0,0
2025-12-15,S01,P011,17,17,162,175,0,0
2025-12-16,S01,P011,12,12,0,163,0,0
2025-12-17,S01,P011,22,22,0,141,0,0
2025-12-18,S01,P011,12,12,0,129,0,0
2025-12-19,S01,P011,22,22,0,107,0,0
2025-12-20,S01,P011,31,31,0,76,0,0
2025-12-21,S01,P011,24,24,0,52,0,0
2025-12-22,S01,P011,21,21,0,31,0,1
2025-12-23,S01,P011,43,43,162,150,0,1
2025-12-24,S01,P011,18,18,0,132,0,0
2025-12-25,S01,P011,19,19,0,113,0,0
2025-12-26,S01,P011,24,24,0,89,0,0
2025-12-27,S01,P011,26,26,0,63,0,0
2025-12-28,S01,P011,23,23,0,40,0,0
2025-12-29,S01,P011,14,14,162,188,0,0
2025-12-30,S01,P011,23,23,0,165,0,1
2025-12-31,S01,P011,20,20,0,145,0,0
2025-01-01,S01,P012,13,13,0,272,0,0
2025-01-02,S01,P012,20,20,0,252,0,0
2025-01-03,S01,P012,19,19,0,233,0,0
2025-01-04,S01,P012,24,24,0,209,0,0
2025-01-05,S01,P012,29,29,0,180,0,0
2025-01-06,S01,P012,13,13,0,167,0,0
2025-01-07,S01,P012,8,8,0,159,0,0
2025-01-08,S01,P012,20,20,0,139,0,0
2025-01-09,S01,P012,21,21,0,118,0,0
2025-01-10,S01,P012,17,17,0,101,0,0
2025-01-11,S01,P012,18,18,0,83,0,0
2025-01-12,S01,P012,15,15,0,68,0,0
2025-01-13,S01,P012,10,10,0,58,0,0
2025-01-14,S01,P012,18,18,0,40,0,0
2025-01-15,S01,P012,13,13,0,27,0,0
2025-01-16,S01,P012,14,14,0,13,0,0
2025-01-17,S01,P012,24,24,190,179,0,0
2025-01-18,S01,P012,28,28,0,151,0,0
2025-01-19,S01,P012,21,21,0,130,0,0
2025-01-20,S01,P012,22,22,0,108,0,0
2025-01-21,S01,P012,16,16,0,92,0,0
2025-01-22,S01,P012,16,16,0,76,0,0
2025-01-23,S01,P012,20,20,0,56,0,0
2025-01-24,S01,P012,22,22,0,34,0,0
2025-01-25,S01,P012,24,24,0,10,0,0
2025-01-26,S01,P012,26,10,0,0,1,0
2025-01-27,S01,P012,11,11,190,179,0,0
2025-01-28,S01,P012,16,16,0,163,0,0
2025-01-29,S01,P012,15,15,0,148,0,0
2025-01-30,S01,P012,12,12,0,136,0,0
2025-01-31,S01,P012,14,14,0,122,0,0
2025-02-01,S01,P012,23,23,0,99,0,0
2025-02-02,S01,P012,17,17,0,82,0,0
2025-02-03,S01,P012,19,19,0,63,0,0
2025-02-04,S01,P012,19,19,0,44,0,0
2025-02-05,S01,P012,13,13,0,31,0,0
2025-02-06,S01,P012,22,22,0,9,0,1
2025-02-07,S01,P012,14,14,190,185,0,0
2025-02-08,S01,P012,26,26,0,159,0,0
2025-02-09,S01,P012,30,30,0,129,0,0
2025-02-10,S01,P012,10,10,0,119,0,0
2025-02-11,S01,P012,24,24,0,95,0,0
2025-02-12,S01,P012,7,7,0,88,0,0
2025-02-13,S01,P012,13,13,0,75,0,0
2025-02-14,S01,P012,15,15,0,60,0,0
2025-02-15,S01,P012,25,25,0,35,0,0
2025-02-16,S01,P012,29,29,0,6,0,0
2025-02-17,S01,P012,10,6,0,0,1,0
2025-02-18,S01,P012,17,17,190,173,0,0
2025-02-19,S01,P012,12,12,0,161,0,0
2025-02-20,S01,P012,20,20,0,141,0,0
2025-02-21,S01,P012,23,23,0,118,0,0
2025-02-22,S01,P012,21,21,0,97,0,0
2025-02-23,S01,P012,10,10,0,87,0,0
2025-02-24,S01,P012,12,12,0,75,0,0
2025-02-25,S01,P012,18,18,0,57,0,0
2025-02-26,S01,P012,17,17,0,40,0,0
2025-02-27,S01,P012,19,19,0,21,0,0
2025-02-28,S01,P012,13,13,0,8,0,0
2025-03-01,S01,P012,17,17,190,181,0,0
2025-03-02,S01,P012,17,17,0,164,0,0
2025-03-03,S01,P012,23,23,0,141,0,0
2025-03-04,S01,P012,19,19,0,122,0,0
2025-03-05,S01,P012,17,17,0,105,0,0
2025-03-06,S01,P012,14,14,0,91,0,0
2025-03-07,S01,P012,23,23,0,68,0,0
2025-03-08,S01,P012,30,30,0,38,0,0
2025-03-09,S01,P012,20,20,0,18,0,0
2025-03-10,S01,P012,12,12,0,6,0,0
2025-03-11,S01,P012,13,6,0,0,1,0
2025-03-12,S01,P012,22,22,190,168,0,0
2025-03-13,S01,P012,15,15,0,153,0,0
2025-03-14,S01,P012,10,10,0,143,0,0
2025-03-15,S01,P012,16,16,0,127,0,0
2025-03-16,S01,P012,18,18,0,109,0,0
2025-03-17,S01,P012,12,12,0,97,0,0
2025-03-18,S01,P012,9,9,0,88,0,0
2025-03-19,S01,P012,19,19,0,69,0,0
2025-03-20,S01,P012,18,18,0,51,0,0
2025-03-21,S01,P012,21,21,0,30,0,0
2025-03-22,S01,P012,19,19,0,11,0,0
2025-03-23,S01,P012,17,11,0,0,1,0
2025-03-24,S01,P012,12,12,190,178,0,0
2025-03-25,S01,P012,17,17,0,161,0,0
2025-03-26,S01,P012,13,13,0,148,0,0
2025-03-27,S01,P012,17,17,0,131,0,0
2025-03-28,S01,P012,17,17,0,114,0,0
2025-03-29,S01,P012,19,19,0,95,0,0
2025-03-30,S01,P012,28,28,0,67,0,0
2025-03-31,S01,P012,10,10,0,57,0,0
2025-04-01,S01,P012,13,13,0,44,0,0
2025-04-02,S01,P012,18,18,0,26,0,0
2025-04-03,S01,P012,22,22,0,4,0,0
2025-04-04,S01,P012,22,22,190,172,0,0
2025-04-05,S01,P012,14,14,0,158,0,0
2025-04-06,S01,P012,14,14,0,144,0,0
2025-04-07,S01,P012,13,13,0,131,0,0
2025-04-08,S01,P012,14,14,0,117,0,0
2025-04-09,S01,P012,17,17,0,100,0,0
2025-04-10,S01,P012,16,16,0,84,0,0
2025-04-11,S01,P012,21,21,0,63,0,0
2025-04-12,S01,P012,20,20,0,43,0,0
2025-04-13,S01,P012,15,15,0,28,0,0
2025-04-14,S01,P012,16,16,0,12,0,0
2025-04-15,S01,P012,15,12,0,0,1,0
2025-04-16,S01,P012,14,14,190,176,0,0
2025-04-17,S01,P012,19,19,0,157,0,0
2025-04-18,S01,P012,19,19,0,138,0,0
2025-04-19,S01,P012,29,29,0,109,0,0
2025-04-20,S01,P012,26,26,0,83,0,0
2025-04-21,S01,P012,17,17,0,66,0,1
2025-04-22,S01,P012,11,11,0,55,0,0
2025-04-23,S01,P012,21,21,0,34,0,0
2025-04-24,S01,P012,16,16,0,18,0,0
2025-04-25,S01,P012,22,18,0,0,1,0
2025-04-26,S01,P012,20,20,190,170,0,0
2025-04-27,S01,P012,31,31,0,139,0,1
2025-04-28,S01,P012,17,17,0,122,0,0
2025-04-29,S01,P012,11,11,0,111,0,0
2025-04-30,S01,P012,10,10,0,101,0,0
2025-05-01,S01,P012,15,15,0,86,0,0
2025-05-02,S01,P012,14,14,0,72,0,0
2025-05-03,S01,P012,19,19,0,53,0,0
2025-05-04,S01,P012,22,22,0,31,0,0
2025-05-05,S01,P012,20,20,0,11,0,0
2025-05-06,S01,P012,19,11,0,0,1,0
2025-05-07,S01,P012,16,16,190,174,0,0
2025-05-08,S01,P012,15,15,0,159,0,0
2025-05-09,S01,P012,19,19,0,140,0,0
2025-05-10,S01,P012,22,22,0,118,0,0
2025-05-11,S01,P012,19,19,0,99,0,0
2025-05-12,S01,P012,17,17,0,82,0,0
2025-05-13,S01,P012,16,16,0,66,0,0
2025-05-14,S01,P012,18,18,0,48,0,0
2025-05-15,S01,P012,20,20,0,28,0,0
2025-05-16,S01,P012,21,21,0,7,0,0
2025-05-17,S01,P012,18,18,190,179,0,0
2025-05-18,S01,P012,19,19,0,160,0,0
2025-05-19,S01,P012,19,19,0,141,0,0
2025-05-20,S01,P012,14,14,0,127,0,0
2025-05-21,S01,P012,12,12,0,115,0,0
2025-05-22,S01,P012,14,14,0,101,0,0
2025-05-23,S01,P012,15,15,0,86,0,0
2025-05-24,S01,P012,26,26,0,60,0,0
2025-05-25,S01,P012,16,16,0,44,0,0
2025-05-26,S01,P012,18,18,0,26,0,0
2025-05-27,S01,P012,14,14,0,12,0,0
2025-05-28,S01,P012,12,12,0,0,0,0
2025-05-29,S01,P012,14,14,190,176,0,0
2025-05-30,S01,P012,16,16,0,160,0,0
2025-05-31,S01,P012,24,24,0,136,0,0
2025-06-01,S01,P012,21,21,0,115,0,0
2025-06-02,S01,P012,22,22,0,93,0,1
2025-06-03,S01,P012,18,18,0,75,0,0
2025-06-04,S01,P012,10,10,0,65,0,0
2025-06-05,S01,P012,16,16,0,49,0,0
2025-06-06,S01,P012,18,18,0,31,0,0
2025-06-07,S01,P012,17,17,0,14,0,0
2025-06-08,S01,P012,22,22,190,182,0,0
2025-06-09,S01,P012,20,20,0,162,0,0
2025-06-10,S01,P012,15,15,0,147,0,0
2025-06-11,S01,P012,14,14,0,133,0,0
2025-06-12,S01,P012,36,36,0,97,0,1
2025-06-13,S01,P012,23,23,0,74,0,0
2025-06-14,S01,P012,25,25,0,49,0,0
2025-06-15,S01,P012,20,20,0,29,0,0
2025-06-16,S01,P012,9,9,0,20,0,0
2025-06-17,S01,P012,18,18,0,2,0,0
2025-06-18,S01,P012,15,15,190,177,0,0
2025-06-19,S01,P012,18,18,0,159,0,0
2025-06-20,S01,P012,19,19,0,140,0,0
2025-06-21,S01,P012,23,23,0,117,0,0
2025-06-22,S01,P012,18,18,0,99,0,0
2025-06-23,S01,P012,13,13,0,86,0,0
2025-06-24,S01,P012,14,14,0,72,0,0
2025-06-25,S01,P012,19,19,0,53,0,0
2025-06-26,S01,P012,12,12,0,41,0,0
2025-06-27,S01,P012,22,22,0,19,0,0
2025-06-28,S01,P012,27,19,0,0,1,0
2025-06-29,S01,P012,21,21,190,169,0,0
2025-06-30,S01,P012,16,16,0,153,0,0
2025-07-01,S01,P012,15,15,0,138,0,0
2025-07-02,S01,P012,17,17,0,121,0,0
2025-07-03,S01,P012,12,12,0,109,0,0
2025-07-04,S01,P012,17,17,0,92,0,0
2025-07-05,S01,P012,24,24,0,68,0,0
2025-07-06,S01,P012,19,19,0,49,0,0
2025-07-07,S01,P012,15,15,0,34,0,0
2025-07-08,S01,P012,23,23,0,11,0,0
2025-07-09,S01,P012,18,11,0,0,1,0
2025-07-10,S01,P012,17,17,190,173,0,0
2025-07-11,S01,P012,17,17,0,156,0,0
2025-07-12,S01,P012,25,25,0,131,0,0
2025-07-13,S01,P012,21,21,0,110,0,0
2025-07-14,S01,P012,12,12,0,98,0,0
2025-07-15,S01,P012,8,8,0,90,0,0
2025-07-16,S01,P012,16,16,0,74,0,0
2025-07-17,S01,P012,14,14,0,60,0,0
2025-07-18,S01,P012,22,22,0,38,0,0
2025-07-19,S01,P012,35,35,0,3,0,0
2025-07-20,S01,P012,29,3,0,0,1,0
2025-07-21,S01,P012,10,10,190,180,0,0
